summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-02-16,3658,0.165,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-17,3658,0.178,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-18,3658,0.175,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-19,3658,0.247,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-20,3658,0.222,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-21,3658,0.200,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-22,3658,0.259,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-23,3658,0.326,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-24,3658,0.265,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-25,3658,0.324,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-26,3658,0.301,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-27,3658,0.266,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-02-28,3658,0.207,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-01,3658,0.261,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-02,3658,0.195,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-03,3658,0.172,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-04,3658,0.200,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-05,3658,0.276,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-06,3658,0.199,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-07,3658,0.178,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-08,3658,0.177,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-09,3658,0.199,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-10,3658,0.199,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-11,3658,0.252,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-12,3658,0.193,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-13,3658,0.189,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-14,3658,0.261,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-15,3658,0.258,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-16,3658,0.298,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-17,3658,0.260,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-18,3658,0.304,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-19,3658,0.324,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-20,3658,0.188,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-21,3658,0.179,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-22,3658,0.194,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-23,3658,0.208,Lancaster-43301 Division Street,21,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-24,3658,0.213,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-25,3658,0.306,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-26,3658,0.286,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-27,3658,0.163,Lancaster-43301 Division Street,18,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-28,3658,0.148,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-29,3658,0.147,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-30,3658,0.186,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-03-31,3658,0.208,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-01,3658,0.252,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-02,3658,0.162,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-03,3658,0.152,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-04,3658,0.170,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-05,3658,0.121,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-06,3658,0.126,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-07,3658,0.139,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-08,3658,0.176,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-09,3658,0.115,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-10,3658,0.108,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-11,3658,0.113,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-12,3658,0.110,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-13,3658,0.159,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-14,3658,0.108,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-15,3658,0.112,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-16,3658,0.114,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-17,3658,0.140,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-18,3658,0.174,Lancaster-43301 Division Street,20,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-19,3658,0.184,Lancaster-43301 Division Street,21,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-20,3658,0.113,Lancaster-43301 Division Street,21,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-21,3658,0.068,Lancaster-43301 Division Street,21,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-22,3658,0.128,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-23,3658,0.137,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-24,3658,0.182,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-25,3658,0.126,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-26,3658,0.149,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-27,3658,0.108,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-28,3658,0.100,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-29,3658,0.084,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-04-30,3658,0.065,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-01,3658,0.077,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-02,3658,0.119,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-03,3658,0.141,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-04,3658,0.098,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-05,3658,0.069,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-06,3658,0.037,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-07,3658,0.066,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-08,3658,0.083,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-09,3658,0.110,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-10,3658,0.074,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-11,3658,0.075,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-12,3658,0.058,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-13,3658,0.074,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-14,3658,0.085,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-15,3658,0.053,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-16,3658,0.010,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-17,3658,-0.021,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-18,3658,0.017,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-19,3658,-0.012,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-25,3658,0.317,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-26,3658,0.285,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-27,3658,0.259,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-28,3658,0.284,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-30,3658,0.301,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-05-31,3658,0.285,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-01,3658,0.306,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
