summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-01-26,2420,0.365,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-01-27,2420,0.220,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-01-28,2420,0.236,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-01-29,2420,0.221,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-01-30,2420,0.287,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-01-31,2420,0.459,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-01,2420,0.644,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-02,2420,0.580,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-03,2420,0.216,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-04,2420,0.225,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-05,2420,0.531,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-06,2420,0.606,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-07,2420,0.825,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-08,2420,0.753,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-09,2420,0.291,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-10,2420,0.207,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-11,2420,0.345,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-12,2420,0.651,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-13,2420,0.569,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-14,2420,0.543,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-15,2420,0.571,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-16,2420,0.575,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-17,2420,0.656,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-18,2420,0.805,Reseda,21,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-19,2420,0.507,Reseda,18,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-20,2420,0.578,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-21,2420,0.483,Reseda,19,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-22,2420,0.199,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-23,2420,0.284,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-24,2420,0.415,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-25,2420,0.296,Reseda,19,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-26,2420,0.326,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-27,2420,0.535,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-28,2420,0.507,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-29,2420,0.416,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-01,2420,0.181,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-02,2420,0.174,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-03,2420,0.330,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-04,2420,0.549,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-05,2420,0.425,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-06,2420,0.432,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-07,2420,0.133,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-08,2420,0.180,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-09,2420,0.342,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-10,2420,0.173,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-11,2420,0.212,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-12,2420,0.388,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-13,2420,0.227,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-14,2420,0.169,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-16,2420,0.332,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-17,2420,0.422,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-18,2420,0.346,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-19,2420,0.281,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-20,2420,0.208,Reseda,23,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-21,2420,0.191,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-22,2420,0.219,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-23,2420,0.214,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-24,2420,0.242,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-25,2420,0.174,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-26,2420,0.231,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-27,2420,0.187,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-28,2420,0.249,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-29,2420,0.228,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-30,2420,0.272,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-04-01,2420,0.333,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-04-02,2420,0.171,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
April 3, 2020 at 16:15:54
  
