summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-03-14,2899,0.286,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-15,2899,0.209,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-16,2899,0.302,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-17,2899,0.364,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-18,2899,0.338,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-19,2899,0.293,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-20,2899,0.230,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-21,2899,0.266,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-22,2899,0.251,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-23,2899,0.201,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-24,2899,0.269,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-25,2899,0.202,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-26,2899,0.263,Los Angeles-North Main Street,22,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-27,2899,0.302,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-28,2899,0.240,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
