summary_date,site,monitor,pm25_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-02-11,3502,-,2.4,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-12,3502,-,6.0,Santa Clarita,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-13,3502,-,8.1,Santa Clarita,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-14,3502,-,9.8,Santa Clarita,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-15,3502,-,10.2,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-16,3502,-,6.4,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-17,3502,-,4.0,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-18,3502,-,7.4,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-19,3502,-,15.5,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-20,3502,-,5.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-21,3502,-,7.8,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-22,3502,-,6.9,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-23,3502,-,8.8,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-24,3502,-,4.6,Santa Clarita,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-25,3502,-,2.9,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-26,3502,-,1.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-27,3502,-,2.0,Santa Clarita,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-28,3502,-,1.7,Santa Clarita,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-02-29,3502,-,5.5,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-01,3502,-,7.4,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-02,3502,-,2.0,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-03,3502,-,0.0,Santa Clarita,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-04,3502,-,8.5,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-05,3502,-,9.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-06,3502,-,11.2,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-07,3502,-,3.1,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-08,3502,-,0.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-09,3502,-,1.5,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-10,3502,-,2.3,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-11,3502,-,1.9,Santa Clarita,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-12,3502,-,5.4,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-13,3502,-,3.8,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-14,3502,-,2.1,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-15,3502,-,4.1,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-16,3502,-,5.6,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-17,3502,-,3.2,Santa Clarita,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-18,3502,-,2.5,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-19,3502,-,3.9,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-20,3502,-,4.8,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-21,3502,-,3.6,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-22,3502,-,2.6,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-23,3502,-,1.3,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-24,3502,-,4.0,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-25,3502,-,1.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-26,3502,-,2.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-27,3502,-,3.5,Santa Clarita,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-28,3502,-,4.8,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-29,3502,-,5.6,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-30,3502,-,3.9,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-03-31,3502,-,2.7,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-04-01,3502,-,5.9,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-04-02,3502,-,6.2,Santa Clarita,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839 
2020-04-03,3502,-,,Santa Clarita,9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.383369999999999,-118.52839
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
April 3, 2020 at 11:12:05
  
