summary_date,site,monitor,pm25_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-01-01,2899,-,19.9,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-02,2899,-,10.5,Los Angeles-North Main Street,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-03,2899,-,10.7,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-04,2899,-,17.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-05,2899,-,19.2,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-06,2899,-,7.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-07,2899,-,7.0,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-08,2899,-,8.9,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-09,2899,-,14.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-10,2899,-,13.4,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-11,2899,-,22.1,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-12,2899,-,8.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-13,2899,-,9.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-14,2899,-,6.4,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-15,2899,-,6.0,Los Angeles-North Main Street,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-16,2899,-,4.9,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-17,2899,-,5.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-18,2899,-,13.5,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2019-01-19,2899,-,10.0,Los Angeles-North Main Street,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
