summary_date,site,monitor,pm25_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-01-01,3818,-,36.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-02,3818,-,19.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-03,3818,-,29.3,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-04,3818,-,35.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-05,3818,-,33.7,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-06,3818,-,22.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-07,3818,-,9.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-08,3818,-,15.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-09,3818,-,11.9,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-10,3818,-,18.7,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-11,3818,-,23.6,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-12,3818,-,19.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-13,3818,-,26.2,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-14,3818,-,28.3,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2020-01-15,3818,-,45.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
