summary_date,site,monitor,pm25_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-02-06,2899,-,11.5,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-07,2899,-,16.1,Los Angeles-North Main Street,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-08,2899,-,21.5,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-09,2899,-,12.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-10,2899,-,8.4,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-11,2899,-,8.6,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-12,2899,-,11.4,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-13,2899,-,15.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-14,2899,-,18.1,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-15,2899,-,18.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-16,2899,-,18.2,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-17,2899,-,21.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-18,2899,-,22.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-19,2899,-,24.2,Los Angeles-North Main Street,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-20,2899,-,19.5,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-21,2899,-,11.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-22,2899,-,7.5,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-23,2899,-,10.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-24,2899,-,15.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-25,2899,-,13.1,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-26,2899,-,10.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-27,2899,-,8.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-28,2899,-,6.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-02-29,2899,-,11.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-01,2899,-,8.9,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-02,2899,-,6.1,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-03,2899,-,8.2,Los Angeles-North Main Street,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-04,2899,-,15.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-05,2899,-,18.8,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-06,2899,-,18.5,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-07,2899,-,5.9,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-08,2899,-,4.3,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-09,2899,-,6.1,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-10,2899,-,5.6,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-11,2899,-,6.0,Los Angeles-North Main Street,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.06653,-118.22676 
