summary_date,site,monitor,pm25_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-04-09,3818,-,12.4,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-10,3818,-,8.7,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-11,3818,-,15.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-12,3818,-,13.4,Long Beach-Route 710 Near Road          ,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-13,3818,-,13.2,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-14,3818,-,12.2,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-15,3818,-,12.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-16,3818,-,8.4,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-17,3818,-,10.3,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-18,3818,-,17.7,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-19,3818,-,16.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-20,3818,-,10.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-21,3818,-,6.8,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-22,3818,-,14.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-23,3818,-,15.9,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-24,3818,-,17.6,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-25,3818,-,11.6,Long Beach-Route 710 Near Road          ,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-26,3818,-,11.5,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-27,3818,-,13.6,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-28,3818,-,7.6,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-29,3818,-,11.9,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-04-30,3818,-,10.5,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-01,3818,-,13.8,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-02,3818,-,15.8,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-03,3818,-,15.9,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-04,3818,-,16.7,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-05,3818,-,12.6,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-06,3818,-,10.0,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-07,3818,-,8.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-08,3818,-,6.6,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-09,3818,-,4.1,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-10,3818,-,4.2,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-11,3818,-,5.4,Long Beach-Route 710 Near Road          ,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-12,3818,-,9.7,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-13,3818,-,9.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-14,3818,-,11.7,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-15,3818,-,8.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-16,3818,-,7.0,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-17,3818,-,12.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-18,3818,-,12.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-19,3818,-,3.8,Long Beach-Route 710 Near Road          ,23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-20,3818,-,10.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-21,3818,-,9.5,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-22,3818,-,9.1,Long Beach-Route 710 Near Road          ,21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-23,3818,-,10.3,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-24,3818,-,12.0,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
2019-05-25,3818,-,8.3,Long Beach-Route 710 Near Road          ,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,33.859662,-118.20070699999999 
