summary_date,site,monitor,pm25_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-02-07,2420,-,14.2,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-08,2420,-,19.7,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-09,2420,-,11.2,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-10,2420,-,4.3,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-11,2420,-,2.7,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-12,2420,-,9.8,Reseda,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-13,2420,-,10.0,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-14,2420,-,12.6,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-15,2420,-,14.5,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-16,2420,-,15.2,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-17,2420,-,14.9,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-18,2420,-,17.1,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-19,2420,-,19.9,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-20,2420,-,11.6,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-21,2420,-,10.3,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-22,2420,-,6.4,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-23,2420,-,9.1,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-24,2420,-,9.9,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-25,2420,-,3.2,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-26,2420,-,4.1,Reseda,22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-27,2420,-,5.6,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-28,2420,-,5.3,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-02-29,2420,-,9.2,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-01,2420,-,7.9,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2020-03-02,2420,-,2.4,Reseda,24,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
